Restaurant_Name,City,Address,Locality,Locality Verbose,lon,lat,cost_for_two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price_Range,Rating,Rating color,Review,Votes
Bawarchi,New Delhi,"1, Local Shopping Complex, Derawala Nagar, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.192054,28.698922600000003,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,35
Subway,Faridabad,"SF 25, 2nd Floor, Sector 35, Faridabad","Crown Interiorz Mall, Sector 35, Faridabad","Crown Interiorz Mall, Sector 35, Faridabad, Faridabad",77.30749279999999,28.470001899999996,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
Anand Chicken & Fast Food,New Delhi,"WZ-73, Gali 4, Shiv Nagar, Near Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.09642099999999,28.6274912,400,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,9
Creamy Innovation,Gurgaon,"Counter 7, Food Court, Unitech Infospace, Sector 21, Gurgaon","Unitech Infospace, Sector 21, Gurgaon","Unitech Infospace, Sector 21, Gurgaon, Gurgaon",0.0,0.0,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Chocolate Fountain,Noida,"Food Court, 3rd Floor, Great India Palace Mall, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3253979,28.567158799999998,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Aravali Owls,Faridabad,"B-263, Green Field Colony, Sector 42, Faridabad",Sector 42,"Sector 42, Faridabad",0.0,0.0,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Cake Innovation,Gurgaon,"ASF Insignia, Food Court, Gawal Pahari, Sector 56, Gurgaon",Sector 56,"Sector 56, Gurgaon",77.134902,28.4345776,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Maa Tara,New Delhi,"45, 46, & 47, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2532976,28.536230600000003,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,458
Basil Tree,Noida,"G-43 & 44, Main Market, Near Radisson Hotel, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32310604,28.56861001,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Orange,Average,431
Achi Restaurant,New Delhi,"Ground Floor, Achi House, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2284355,28.702491,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Lounge Bakery,New Delhi,"Goyala Road, Shyam Vihar Phase 2, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.0006609,28.591029100000004,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Sahi Darbar,Noida,"MSN Tower, 1 Alpha Commercial Belt, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5149968,28.473395,400,Indian Rupees(Rs.),No,Yes,No,No,1,2,Orange,Average,12
Mithaas Sweets,Noida,"Ground Floor, Ashirwad Complex, Sector 53, Noida",Sector 53,"Sector 53, Noida",77.362305,28.595562599999997,650,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,39
Gopal Ji Rasoi Wala,New Delhi,"A-75, Opposite Lancer Convent School, Prashant Vihar",Prashant Vihar,"Prashant Vihar, New Delhi",77.1337829,28.7101555,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Sagar Ratna,New Delhi,"Central Market, Masudpur, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.155416,28.525131199999997,600,Indian Rupees(Rs.),No,Yes,No,No,2,2,Orange,Average,133
Swag Sadda Desi,Noida,"Amrapali Zodiac Market, Sector 120, Near Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3992328,28.5851413,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,8
The Coop,Orlando,"610 W Morse Boulevard, Winter Park, FL 32789",Winter Park,"Winter Park, Orlando",-81.357219,28.597365999999997,25,Dollar($),No,No,No,No,2,3,Yellow,Good,432
The Rolling Pin,Mumbai,"12, Janta Industrial Estate, Senapat Bapat Road, Lower Parel, Mumbai",Lower Parel,"Lower Parel, Mumbai",72.82520279,18.99404899,700,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,2076
Villa Tevere,Brasï¿½_lia,"CLS 115, Bloco A, Loja 2, Asa Sul, Brasï¿½_lia",Asa Sul,"Asa Sul, Brasï¿½_lia",-47.92366667,-15.83133333,150,Brazilian Real(R$),No,No,No,No,4,4,Green,Very Good,12
Biryani Bot,New Delhi,"H Pocket Market, Sarita Vihar, New Delhi",Sarita Vihar,"Sarita Vihar, New Delhi",0.0,0.0,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
La-Nawaab,New Delhi,"G-4, Atlantic Market, Near Canara Bank, Patparganj, New Delhi",Patparganj,"Patparganj, New Delhi",77.3082555,28.627975699999997,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,5
Smoke House BBQ and Catering,Gainesville,"3205 Atlanta Hwy, Atlanta Highway, Gainesville, GA, Gainesville, GA 30507",Gainesville,"Gainesville, Gainesville",-83.860098,34.222755,25,Dollar($),No,No,No,No,2,3,Yellow,Good,89
McDonald's,Faridabad,"12/7, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad","Crown Interiorz Mall, Sector 35, Faridabad","Crown Interiorz Mall, Sector 35, Faridabad, Faridabad",77.3074479,28.4695043,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,58
Chew - Pan Asian Cafe,New Delhi,"M-16, 1st Floor, Outer Circle, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",77.2228218,28.632038399999995,1700,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Yellow,Good,2003
Mughlai Flavours,New Delhi,"17, DDA Market, Hudson Lane, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2050359,28.6944781,300,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,17
Cafe Coffee Day The Square,New Delhi,"C-14, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",77.21993454,28.63372555,700,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,361
Alaturka,New Delhi,"G-64, Ground Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket","Select Citywalk Mall, Saket, New Delhi",77.21908394,28.52912861,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,202
Cocoberry,New Delhi,"E-586, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,"Greater Kailash (GK) 2, New Delhi",77.2401507,28.5409162,300,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,66
Wokin Street,New Delhi,"28, UA, Jawahar Nagar, Opposite Hansraj College Gate 5, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.20834509999999,28.680144399999996,300,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,25
The Noodle Co,Noida,"39-40, Omaxe NRI City Centre, Omega 1, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.5112854,28.4634563,900,Indian Rupees(Rs.),Yes,No,No,No,2,3,Orange,Average,8
Piali - The Curry Bistro,New Delhi,"K 41, Level 1, Opposite PVR Plaza, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",77.2198577,28.6352499,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,400
Hot Stuff,Allahabad,"21 C, Lal Bhadhur Shastri Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.841889,25.45235,500,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,105
THS - The Hunger Street,New Delhi,"G-12, DDA Market, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",0.0,0.0,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,49
House of Ming - The Taj Mahal Hotel,New Delhi,"The Taj Mahal Hotel, 1, Mansingh Road, New Delhi","The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",77.22461820000001,28.605148699999997,5500,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,398
Chocolate Temptation,New Delhi,"60, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.16842259999999,28.587818699999996,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,62
Mughlai Point,New Delhi,"Shop 78, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,"Sarojini Nagar, New Delhi",77.1938509,28.5698167,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Janki Vaishno Dhaba,New Delhi,"WZ 714, Tihar Village, Near Tilak Nagar Market, Government Girls Convent School, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.1050287,28.6375598,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
Cream Bell,Noida,"F-74, Sector 8, Noida",Sector 8,"Sector 8, Noida",77.3227953,28.596049100000005,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
The Olde Pink House,Savannah,"23 Abercorn St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0897,32.0798,70,Dollar($),No,No,No,No,4,4,Green,Very Good,1803
Lala Ji Sweets,New Delhi,"Shop 2829/208, Old Bus Stand, Tri Nagar, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",0.0,0.0,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Takkar Dhaba,New Delhi,"258, Gali 3, Govindpuri, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.26170357,28.53804707,450,Indian Rupees(Rs.),No,Yes,No,No,1,2,Orange,Average,24
Health Buzzz,New Delhi,"Shop  7, C Block Market, Near Gurudwara, Vivek Vihar, New Delhi",Vivek Vihar,"Vivek Vihar, New Delhi",77.314705,28.668496,350,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,7
RD's Authentic Aroma,Gurgaon,"Shop 12, 12-A, 14, Block C2, GTM Shopping Arcade, Palam Vihar, Gurgaon",Palam Vihar,"Palam Vihar, Gurgaon",77.0203724,28.494673699999996,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Consort Restaurant,Consort,"4931 50th Street, Consort, AB T0C 1B0",Consort,"Consort, Consort",-110.77469939999999,52.0082889,25,Dollar($),No,No,No,No,2,3,Orange,Average,6
The Hudson Cafe,New Delhi,"2524, 1st Floor, Hudson Lane, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2043172,28.6949468,850,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,1537
Oyster Bay,Mysore,"Kannada Parishath Road, 1st Stage, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore",76.61820278,12.33402222,1000,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,270
The Saffron Boutique,Noida,"26 & 27 Ashirwaad Complex, Sector 104, Near, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.36664299,28.53934598,800,Indian Rupees(Rs.),Yes,No,No,No,2,4,Green,Very Good,175
Burger Point,New Delhi,"Shop 47, Near Kotak Mahindra Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1854191,28.640968199999996,300,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,25
Shiv Chinese Chat Bhandar,New Delhi,"Main Road, Near SU Park, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.13828079999999,28.706333500000003,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,13
The Night Rider,New Delhi,"Palam Colony, Vijay Enclave, Near Shani Mandir, Dashrathpuri, Palam, New Delhi",Palam,"Palam, New Delhi",77.08320702,28.60444754,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
Peshawar Sweets Shop,New Delhi,"114, Shankar Road Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.1807286,28.638265999999998,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,79
Right for Night,Noida,"Sector 60, Noida",Sector 60,"Sector 60, Noida",0.0,0.0,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Caboose X Cafe & Lounge,New Delhi,"18/31, 1st Floor, Main Market, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",77.1726854,28.6452593,700,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,39
Latenight.in,Gurgaon,"147, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",77.04479218,28.45232201,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,8
KFC,Gurgaon,"MS-44, Upper Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1","DLF Mega Mall, DLF Phase 1, Gurgaon",77.09351432,28.47650794,500,Indian Rupees(Rs.),No,Yes,No,No,2,2,Red,Poor,73
Hemingway's Island Grill,Pensacola,"400 Quietwater Beach Rd, Pensacola Beach, FL 32561",Pensacola Beach,"Pensacola Beach, Pensacola",-87.142602,30.335521000000004,40,Dollar($),No,No,No,No,3,3,Yellow,Good,479
New Laxmi Sweets,New Delhi,"Opposite Batra Hospital, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2146979,28.7110956,200,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,11
Go Kylin,New Delhi,"24, Basant Lok Market, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",77.16369834,28.55900888,1500,Indian Rupees(Rs.),No,Yes,No,No,3,2,Orange,Average,9
Nirula's Ice Cream,New Delhi,"6/80, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.17983170000001,28.6387701,250,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,10
Days of the Raj,New Delhi,"81/3, 1st Floor, Qutub Residency, Adchini, New Delhi",Adchini,"Adchini, New Delhi",77.19747473,28.53549308,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Orange,Average,45
Hub Tub,New Delhi,"112-A, Pocket F, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.30196454,28.61965104,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7
The Garam Masala,New Delhi,"G-7, Aggarwal Tower, Near Ajanta Market, LSC 2, IP Extension, New Delhi",IP Extension,"IP Extension, New Delhi",77.3079824,28.627966999999998,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,60
Dazzle Pastry Shop,New Delhi,"P 19, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.29281329999999,28.608319800000004,150,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,25
Mad Over Donuts,New Delhi,"S-13, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.2334652,28.549928100000002,450,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,187
Republic of Chicken,New Delhi,"Shop 8, Mount Kailash Market, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.24754159999999,28.553039799999997,400,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,4
Underdoggs Sports Bar & Grill,Lucknow,"4th Floor, City Mall, Vipul Khand 4, Gomti Nagar, Lucknow",Gomti Nagar,"Gomti Nagar, Lucknow",0.0,0.0,1300,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,124
Wah Ji Wah,Noida,"Shop 1, D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.32809763,28.57433905,500,Indian Rupees(Rs.),No,Yes,No,No,2,2,Red,Poor,74
Cafe Yell,New Delhi,"35, Ground Floor, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",77.2301869,28.573594399999998,1000,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,50
Frontier,New Delhi,"D-2/15, Shopping Zone, Model Town 3, New Delhi",Model Town 3,"Model Town 3, New Delhi",77.1854054,28.709479499999997,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,15
McDonald's,Patna,"BR Patna Elphinstone, Elphinstone Picture Palace , East Gandhi Maidan, Golambar, Patna",Golambar,"Golambar, Patna",85.14863199999999,25.617912,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,60
Red Mango,Gurgaon,"K-4B, Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",77.08868790000001,28.495207899999997,700,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,365
Neung Roi - Radisson Blu Plaza Delhi,New Delhi,"Radisson Blu Plaza Delhi, National Highway 8, Near IGI Airport, Mahipalpur, New Delhi","Radisson Blu Plaza Delhi, Mahipalpur","Radisson Blu Plaza Delhi, Mahipalpur, New Delhi",77.1194083,28.543828700000002,3000,Indian Rupees(Rs.),Yes,No,No,No,4,4,Dark Green,Excellent,295
New Shere Punjab Dhaba,New Delhi,"G-17/A, Main Road, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25708370000001,28.540696999999998,600,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,91
Gibson's Gourmet Burgers & Ribs,Cape Town,"Shop 157, Lower Level, Victoria Wharf, V & A Waterfront, Cape Town","Victoria Wharf, V & A Waterfront","Victoria Wharf, V & A Waterfront, Cape Town",18.42030041,-33.9042665,270,Rand(R),No,No,No,No,3,4,Green,Very Good,298
Mauja Hi Mauja,New Delhi,"Main Sadar Thana Road, Near Bara Tuti Chowk, Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.21249444,28.65731111,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Bhappe Di Hatti,New Delhi,"Main Market, Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0965905,28.638069899999998,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,8
Brown Town Bakers,New Delhi,"RZ-20-21, Old Roshan Pura, Parawat Road, Near Post Office, Chawla Stand, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.98472659999999,28.6076142,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Turn Up,New Delhi,"296, 2nd Floor Satyaniketan, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.16924959999999,28.588771100000002,1200,Indian Rupees(Rs.),No,No,No,No,3,3,Orange,Average,6
Dosa and Pizza Corner,New Delhi,"Sultanpuri Mod Market, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06908320000001,28.6833297,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Lumbini Food Point,Noida,"Near Sharma Clinic, C Block, Sector 19, Noida",Sector 19,"Sector 19, Noida",77.3283593,28.581603899999998,350,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,18
Soya Bite's,New Delhi,"Furniture Market, Near Krishan Mandir, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",76.98408359999999,28.6150289,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Tummyy Tull,New Delhi,"Main Market, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",77.14245890000001,28.658598699999995,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Giani's,New Delhi,"A-13, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.120075,28.648050199999997,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,122
Eat On,Allahabad,"Palace Compound, Near Palace Cinema, MG Marg, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.834236,25.450377,200,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,105
Barbeque Nation,Coimbatore,"6th Floor, Metro Park Inn, 1000, Raja Street, Near Clock Tower, Town Hall, Coimbatore",Town Hall,"Town Hall, Coimbatore",76.96330278,10.99413611,1400,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,505
Shri Ram Restaurant,Gurgaon,"Opposite Omaxe City Center, Sohna Road, Gurgaon",Sohna Road,"Sohna Road, Gurgaon",77.0417392,28.411615299999998,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,68
"34, Chowringhee Lane",New Delhi,"C8/354, Sector 8, Rohini, New Delhi",Rohini,"Rohini, New Delhi",77.12923609999999,28.704980100000004,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,85
"34, Chowringhee Lane",New Delhi,"93, Opposite Venkateswara College, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.1684675,28.5884054,350,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,345
Rustom's Cafe & Bakery,New Delhi,"Khoj International Artists Association, S-17, Khirkee Extension, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2184409,28.531153200000002,700,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,84
Chaska,New Delhi,"G-6, Maya Complex, GU Block, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.1452027,28.7147226,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,161
Giani,New Delhi,"AB-15, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",77.19906359999999,28.56542249,300,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,9
Chaayos,Noida,"Unit FB-101, Ground Floor, Gardens Galleria, Plot A-2, Sector 38-A, Near, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.32172440000001,28.5648201,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,46
Exotic India,Cedar Rapids/Iowa City,"102 2nd Ave, Coralville, IA 52241",Coralville,"Coralville, Cedar Rapids/Iowa City",-91.5687,41.6685,25,Dollar($),No,No,No,No,2,4,Green,Very Good,160
Sunshine Family Restaurant,Dubuque,"401 Central Ave, Dubuque, IA 52001",Dubuque,"Dubuque, Dubuque",-90.663686,42.4982789,10,Dollar($),No,No,No,No,1,3,Yellow,Good,60
TGI Friday's,Gurgaon,"Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0801187,28.481006400000002,2500,Indian Rupees(Rs.),Yes,Yes,No,No,4,3,Yellow,Good,730
The Singing Tree,New Delhi,"Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,"Chittaranjan Park, New Delhi",77.2488222,28.5403609,100,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,33
New Classic Kitchen,New Delhi,"Shop 35, Laxmi Bai Nagar Market, INA, New Delhi",INA,"INA, New Delhi",77.2095724,28.5780386,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Letz Roll,New Delhi,"Narmada Shopping Complex, Opposite Don Bosco School, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.24684659999998,28.5278902,250,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,14
Apni Rasoi,New Delhi,"Shop 5, DLF, Near Moti Nagar Metro Station, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",77.1421854,28.657532300000003,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Gujarati Samaj Santushti,New Delhi,"2, Shri Delhi Gujarati Samaj, Raj Niwas Marg, Civil Lines, New Delhi",Civil Lines,"Civil Lines, New Delhi",77.2241691,28.6722125,300,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,95
Tandoori Khazana,New Delhi,"2-B, Buta Singh Building, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2276272,28.701159999999998,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Sonu South Indian Restaurant,New Delhi,"8894/2, Multani Dhanda, Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.21123043,28.64613634,300,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,8
The Viraj Food Zone,New Delhi,"61-B, Ber Sarai, JNU, New Delhi",JNU,"JNU, New Delhi",77.18115259999999,28.5490027,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,29
The Grill Kitchen - Gourmet,New Delhi,"Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.25961600000001,28.538071000000002,800,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,81
XLNC Bakers,Gurgaon,"Udyog Vihar, Gurgaon",Udyog Vihar,"Udyog Vihar, Gurgaon",77.0801,28.514056300000004,150,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,4
Dhaba On Wheels,New Delhi,"Next to Mata Ki Mandir, New Friends Colony, New Delhi",New Friends Colony,"New Friends Colony, New Delhi",77.26754777,28.56971362,600,Indian Rupees(Rs.),No,No,No,No,2,2,Orange,Average,15
